Date,Category,UAH
2023-03-10 10:19:03.316,Люті пташки,500.0
2023-03-10 10:19:03.401,Люті пташки,100.0
2023-03-10 10:19:03.478,Люті пташки,100.0
2023-03-10 10:19:03.561,Люті пташки,50.0
2023-03-10 10:19:03.638,Люті пташки,200.0
2023-03-10 10:19:03.715,Люті пташки,150.0
2023-03-10 10:19:03.792,Люті пташки,500.0
2023-03-10 10:19:03.868,Люті пташки,20.0
2023-03-10 10:19:03.947,Люті пташки,150.0
2023-03-10 10:25:03.184,Люті пташки,500.0
2023-03-10 10:25:03.256,Люті пташки,500.0
2023-03-10 10:25:03.336,Люті пташки,200.0
2023-03-10 10:25:03.416,Люті пташки,2000.0
2023-03-10 10:25:03.494,Люті пташки,170.0
2023-03-10 10:25:03.576,Люті пташки,100.0
2023-03-10 10:25:03.653,Люті пташки,1000.0
2023-03-10 10:25:03.731,Люті пташки,555.0
2023-03-10 10:30:03.046,Люті пташки,200.0
2023-03-10 10:30:03.122,Люті пташки,77.0
2023-03-10 10:30:03.201,Люті пташки,1000.0
2023-03-10 10:30:03.279,Люті пташки,20.0
2023-03-10 10:30:03.358,Люті пташки,500.0
2023-03-10 10:30:03.806,Люті пташки,300.0
2023-03-10 10:30:03.888,Люті пташки,41.1
2023-03-10 10:30:03.965,Люті пташки,25.0
2023-03-10 10:35:03.448,Люті пташки,500.0
2023-03-10 10:35:03.513,Люті пташки,100.0
2023-03-10 10:35:03.592,Люті пташки,295.0
2023-03-10 10:35:03.670,Люті пташки,200.0
2023-03-10 10:35:03.752,Люті пташки,300.0
2023-03-10 10:35:03.832,Люті пташки,50.0
2023-03-10 10:41:03.071,Люті пташки,300.0
2023-03-10 10:41:03.145,Люті пташки,5000.0
2023-03-10 10:41:03.221,Люті пташки,200.0
2023-03-10 10:41:03.302,Люті пташки,100.0
2023-03-10 10:41:03.382,Люті пташки,1000.0
2023-03-10 10:41:03.465,Люті пташки,1500.0
2023-03-10 10:41:03.538,Люті пташки,300.0
2023-03-10 10:41:03.616,Люті пташки,300.0
2023-03-10 10:41:03.906,Люті пташки,200.0
2023-03-10 10:41:03.987,Люті пташки,100.0
2023-03-10 10:46:03.009,Люті пташки,200.0
2023-03-10 10:46:03.084,Люті пташки,500.0
2023-03-10 10:46:03.169,Люті пташки,100.0
2023-03-10 10:46:03.698,Люті пташки,100.0
2023-03-10 10:46:03.772,Люті пташки,500.0
2023-03-10 10:46:03.851,Люті пташки,1000.0
2023-03-10 10:46:03.926,Люті пташки,100.0
2023-03-10 10:52:03.238,Люті пташки,50.0
2023-03-10 10:52:03.318,Люті пташки,200.0
2023-03-10 10:52:03.396,Люті пташки,500.0
2023-03-10 10:52:03.478,Люті пташки,50.0
2023-03-10 10:57:03.031,Люті пташки,15.0
2023-03-10 10:57:03.108,Люті пташки,40.0
2023-03-10 10:57:03.554,Люті пташки,10.0
2023-03-10 10:57:03.637,Люті пташки,350.0
2023-03-10 10:57:03.712,Люті пташки,400.0
2023-03-10 10:57:03.792,Люті пташки,70.0
2023-03-10 10:57:03.872,Люті пташки,12.0
2023-03-10 10:57:03.951,Люті пташки,100.0
2023-03-10 11:03:03.191,Люті пташки,200.0
2023-03-10 11:03:03.272,Люті пташки,500.0
2023-03-10 11:03:03.338,Люті пташки,100.0
2023-03-10 11:03:03.417,Люті пташки,1000.0
2023-03-10 11:08:03.046,Люті пташки,60.0
2023-03-10 11:08:03.492,Люті пташки,1000.0
2023-03-10 11:08:03.575,Люті пташки,30.02
2023-03-10 11:08:03.652,Люті пташки,1000.0
2023-03-10 11:08:03.732,Люті пташки,300.0
2023-03-10 11:08:03.811,Люті пташки,400.0
2023-03-10 11:08:03.888,Люті пташки,100.0
2023-03-10 11:08:03.965,Люті пташки,200.0
2023-03-10 11:13:03.124,Люті пташки,200.0
2023-03-10 11:13:03.204,Люті пташки,50.0
2023-03-10 11:13:03.284,Люті пташки,50.0
2023-03-10 11:13:03.369,Люті пташки,100.0
2023-03-10 11:13:03.441,Люті пташки,100.0
2023-03-10 11:13:03.516,Люті пташки,1000.0
2023-03-10 11:13:03.593,Люті пташки,300.0
2023-03-10 11:13:03.677,Люті пташки,300.0
2023-03-10 11:13:03.751,Люті пташки,100.0
2023-03-10 11:13:03.830,Люті пташки,450.0
2023-03-10 11:18:03.064,Люті пташки,50.0
2023-03-10 11:18:03.144,Люті пташки,1000.0
2023-03-10 11:18:03.223,Люті пташки,30.0
2023-03-10 11:18:03.305,Люті пташки,500.0
2023-03-10 11:18:03.383,Люті пташки,100.0
2023-03-10 11:18:03.907,Люті пташки,300.0
2023-03-10 11:18:03.987,Люті пташки,55.0
2023-03-10 11:23:03.015,Люті пташки,100.0
2023-03-10 11:23:03.473,Люті пташки,500.0
2023-03-10 11:23:03.538,Люті пташки,200.0
2023-03-10 11:23:03.618,Люті пташки,100.0
2023-03-10 11:23:03.696,Люті пташки,500.0
2023-03-10 11:23:03.778,Люті пташки,200.0
2023-03-10 11:23:03.853,Люті пташки,500.0
2023-03-10 11:23:03.933,Люті пташки,300.0
2023-03-10 11:28:03.086,Люті пташки,200.0
2023-03-10 11:28:03.165,Люті пташки,200.0
2023-03-10 11:28:03.242,Люті пташки,200.0
2023-03-10 11:28:03.321,Люті пташки,100.0
2023-03-10 11:28:03.398,Люті пташки,100.0
2023-03-10 11:28:03.481,Люті пташки,100.0
2023-03-10 11:28:03.555,Люті пташки,300.0
2023-03-10 11:33:03.031,Люті пташки,300.0
2023-03-10 11:33:03.112,Люті пташки,100.0
2023-03-10 11:33:03.190,Люті пташки,1000.0
2023-03-10 11:33:03.279,Люті пташки,1000.0
2023-03-10 11:33:03.351,Люті пташки,300.0
2023-03-10 11:33:03.424,Люті пташки,1000.0
2023-03-10 11:33:03.635,Люті пташки,1000.0
2023-03-10 11:33:03.717,Люті пташки,100.0
2023-03-10 11:33:03.795,Люті пташки,200.0
2023-03-10 11:33:03.874,Люті пташки,200.0
2023-03-10 11:33:03.954,Люті пташки,200.0
2023-03-10 11:37:03.501,Люті пташки,100.0
2023-03-10 11:37:03.582,Люті пташки,1000.0
2023-03-10 11:37:03.659,Люті пташки,500.0
2023-03-10 11:42:03.046,Люті пташки,100.0
2023-03-10 11:42:03.126,Люті пташки,100.0
2023-03-10 11:42:03.205,Люті пташки,1000.0
2023-03-10 11:42:03.736,Люті пташки,500.0
2023-03-10 11:42:03.814,Люті пташки,20.0
2023-03-10 11:42:03.891,Люті пташки,175.0
2023-03-10 11:42:03.975,Люті пташки,500.0
2023-03-10 11:46:03.284,Люті пташки,200.0
2023-03-10 11:46:03.365,Люті пташки,300.0
2023-03-10 11:46:03.448,Люті пташки,500.0
2023-03-10 11:46:03.519,Люті пташки,200.0
2023-03-10 11:46:03.598,Люті пташки,1000.0
2023-03-10 11:46:03.679,Люті пташки,69.0
2023-03-10 11:46:03.754,Люті пташки,200.0
2023-03-10 11:46:03.843,Люті пташки,1000.0
2023-03-10 11:51:03.071,Люті пташки,500.0
2023-03-10 11:51:03.913,Люті пташки,500.0
2023-03-10 11:51:03.992,Люті пташки,100.0
2023-03-10 11:55:03.152,Люті пташки,1000.0
2023-03-10 11:55:03.227,Люті пташки,300.0
2023-03-10 11:55:03.306,Люті пташки,100.0
2023-03-10 11:55:03.384,Люті пташки,100.0
2023-03-10 11:55:03.462,Люті пташки,50.0
2023-03-10 11:55:03.540,Люті пташки,6.0
2023-03-10 11:55:03.621,Люті пташки,45.0
2023-03-10 11:55:03.700,Люті пташки,17.75
2023-03-10 11:55:03.775,Люті пташки,366.52
2023-03-10 12:00:03.010,Люті пташки,300.0
2023-03-10 12:00:03.108,Люті пташки,206.0
2023-03-10 12:00:03.173,Люті пташки,100.0
2023-03-10 12:00:03.254,Люті пташки,100.0
2023-03-10 12:00:03.855,Люті пташки,200.0
2023-03-10 12:00:03.929,Люті пташки,5.61
2023-03-10 12:05:03.339,Люті пташки,20.0
2023-03-10 12:05:03.411,Люті пташки,50.0
2023-03-10 12:05:03.487,Люті пташки,100.0
2023-03-10 12:05:03.567,Люті пташки,100.0
2023-03-10 12:05:03.647,Люті пташки,1000.0
2023-03-10 12:09:03.720,Люті пташки,350.0
2023-03-10 12:09:03.800,Люті пташки,200.0
2023-03-10 12:09:03.876,Люті пташки,250.0
2023-03-10 12:14:03.032,Люті пташки,500.0
2023-03-10 12:14:03.109,Люті пташки,300.0
2023-03-10 12:14:03.188,Люті пташки,400.0
2023-03-10 12:14:03.954,Люті пташки,200.0
2023-03-10 12:18:03.278,Люті пташки,300.0
2023-03-10 12:18:03.374,Люті пташки,125.0
2023-03-10 12:18:03.429,Люті пташки,300.0
2023-03-10 12:22:03.507,Люті пташки,100.0
2023-03-10 12:22:03.590,Люті пташки,150.0
2023-03-10 12:27:03.668,Люті пташки,50.0
2023-03-10 12:27:03.747,Люті пташки,100.0
2023-03-10 12:31:00.441,Загальні донати,1000.0
2023-03-10 12:31:03.063,Люті пташки,500.0
2023-03-10 12:31:03.138,Люті пташки,200.0
2023-03-10 12:31:03.823,Люті пташки,500.0
2023-03-10 12:31:03.904,Люті пташки,1000.0
2023-03-10 12:31:03.977,Люті пташки,200.0
2023-03-10 12:36:03.213,Люті пташки,200.0
2023-03-10 12:36:03.296,Люті пташки,301.0
2023-03-10 12:40:02.453,Люті пташки,500.0
2023-03-10 12:40:02.533,Люті пташки,200.0
2023-03-10 12:40:02.609,Люті пташки,1000.0
2023-03-10 12:40:02.687,Люті пташки,500.0
2023-03-10 12:40:03.374,Люті пташки,300.0
2023-03-10 12:45:02.770,Люті пташки,380.0
2023-03-10 12:49:02.007,Люті пташки,100.0
2023-03-10 12:49:02.083,Люті пташки,500.0
2023-03-10 12:49:02.851,Люті пташки,100.0
2023-03-10 12:49:02.928,Люті пташки,400.0
2023-03-10 12:54:02.163,Люті пташки,1000.0
2023-03-10 12:54:02.248,Люті пташки,300.0
2023-03-10 12:54:02.327,Люті пташки,300.0
2023-03-10 12:58:02.401,Люті пташки,500.0
2023-03-10 12:58:02.480,Люті пташки,100.0
2023-03-10 12:58:02.557,Люті пташки,2000.0
2023-03-10 12:58:02.636,Люті пташки,1000.0
2023-03-10 12:58:02.714,Люті пташки,1000.0
2023-03-10 12:58:02.794,Люті пташки,500.0
2023-03-10 12:58:02.876,Люті пташки,300.0
2023-03-10 13:02:02.030,Люті пташки,25.0
2023-03-10 13:02:02.114,Люті пташки,200.0
2023-03-10 13:02:02.950,Люті пташки,100.0
2023-03-10 13:07:02.188,Люті пташки,50.0
2023-03-10 13:07:02.270,Люті пташки,300.0
2023-03-10 13:07:02.346,Люті пташки,500.0
2023-03-10 13:07:02.436,Люті пташки,200.0
2023-03-10 13:07:02.507,Люті пташки,100.0
2023-03-10 13:07:02.588,Люті пташки,20.0
2023-03-10 13:11:02.667,Люті пташки,50.0
2023-03-10 13:11:02.747,Люті пташки,200.0
2023-03-10 13:15:02.055,Люті пташки,50.0
2023-03-10 13:15:02.134,Люті пташки,500.0
2023-03-10 13:15:02.822,Люті пташки,50.0
2023-03-10 13:15:02.904,Люті пташки,500.0
2023-03-10 13:15:02.981,Люті пташки,200.0
2023-03-10 13:19:02.211,Люті пташки,250.0
2023-03-10 13:23:02.289,Люті пташки,100.0
2023-03-10 13:23:02.371,Люті пташки,1000.0
2023-03-10 13:23:02.448,Люті пташки,500.0
2023-03-10 13:23:02.523,Люті пташки,200.0
2023-03-10 13:23:02.602,Люті пташки,500.0
2023-03-10 13:23:02.681,Люті пташки,100.0
2023-03-10 13:27:02.760,Люті пташки,1000.0
2023-03-10 13:27:02.842,Люті пташки,500.0
2023-03-10 13:27:02.920,Люті пташки,1000.0
2023-03-10 13:32:02.004,Люті пташки,1000.0
2023-03-10 13:32:02.086,Люті пташки,100.0
2023-03-10 13:32:02.167,Люті пташки,200.0
2023-03-10 13:32:02.240,Люті пташки,10000.0
2023-03-10 13:32:02.322,Люті пташки,500.0
2023-03-10 13:33:02.398,Люті пташки,1500.0
2023-03-10 13:36:02.477,Люті пташки,74.83
2023-03-10 13:36:02.555,Люті пташки,155.0
2023-03-10 13:36:02.643,Люті пташки,50.0
2023-03-10 13:40:02.724,Люті пташки,500.0
2023-03-10 13:40:02.793,Люті пташки,300.0
2023-03-10 13:40:02.865,Люті пташки,1000.0
2023-03-10 13:45:02.021,Люті пташки,300.0
2023-03-10 13:45:02.102,Люті пташки,250.0
2023-03-10 13:45:02.942,Люті пташки,50.0
2023-03-10 13:49:02.178,Люті пташки,500.0
2023-03-10 13:49:02.256,Люті пташки,130.0
2023-03-10 13:49:02.333,Люті пташки,30.0
2023-03-10 13:49:02.418,Люті пташки,2500.0
2023-03-10 13:54:02.492,Люті пташки,70.0
2023-03-10 13:54:02.568,Люті пташки,100.0
2023-03-10 13:58:02.646,Люті пташки,500.0
2023-03-10 14:02:02.039,Люті пташки,350.0
2023-03-10 14:02:02.119,Люті пташки,100.0
2023-03-10 14:02:02.193,Люті пташки,200.0
2023-03-10 14:02:02.270,Люті пташки,3000.0
2023-03-10 14:02:02.731,Люті пташки,900.0
2023-03-10 14:02:02.811,Люті пташки,524.52
2023-03-10 14:02:02.894,Люті пташки,350.0
2023-03-10 14:02:02.962,Люті пташки,350.0
2023-03-10 14:07:02.349,Люті пташки,500.0
2023-03-10 14:11:02.429,Люті пташки,190.0
2023-03-10 14:11:02.506,Люті пташки,500.0
2023-03-10 14:16:02.583,Люті пташки,20.0
2023-03-10 14:16:02.662,Люті пташки,500.0
2023-03-10 14:20:02.739,Люті пташки,500.0
2023-03-10 14:24:02.813,Люті пташки,500.0
2023-03-10 14:24:02.890,Люті пташки,999.0
2023-03-10 14:29:02.053,Люті пташки,40.0
2023-03-10 14:29:02.136,Люті пташки,50.0
2023-03-10 14:29:02.221,Люті пташки,100.0
2023-03-10 14:29:02.299,Люті пташки,300.0
2023-03-10 14:29:02.372,Люті пташки,100.0
2023-03-10 14:29:02.453,Люті пташки,100.0
2023-03-10 14:29:02.527,Люті пташки,100.0
2023-03-10 14:29:02.969,Люті пташки,500.0
2023-03-10 14:33:02.073,Люті пташки,300.0
2023-03-10 14:33:02.603,Люті пташки,500.0
2023-03-10 14:33:02.681,Люті пташки,300.0
2023-03-10 14:33:02.761,Люті пташки,500.0
2023-03-10 14:33:02.838,Люті пташки,100.0
2023-03-10 14:33:02.920,Люті пташки,300.0
2023-03-10 14:33:02.996,Люті пташки,100.0
2023-03-10 14:37:02.152,Люті пташки,20.0
2023-03-10 14:37:02.234,Люті пташки,100.0
2023-03-10 14:45:02.311,Люті пташки,500.0
2023-03-10 14:45:02.390,Люті пташки,2000.0
2023-03-10 14:45:02.480,Люті пташки,50.0
2023-03-10 14:48:02.552,Люті пташки,500.0
2023-03-10 14:49:02.627,Люті пташки,700.0
2023-03-10 14:49:02.706,Люті пташки,200.0
2023-03-10 14:49:02.784,Люті пташки,1000.0
2023-03-10 14:53:02.032,Люті пташки,300.0
2023-03-10 14:53:02.097,Люті пташки,200.0
2023-03-10 14:53:02.178,Люті пташки,100.0
2023-03-10 14:53:02.862,Люті пташки,10.0
2023-03-10 14:53:02.940,Люті пташки,200.0
2023-03-10 14:57:02.253,Люті пташки,100.0
2023-03-10 14:57:02.331,Люті пташки,50.0
2023-03-10 14:57:02.408,Люті пташки,1000.0
2023-03-10 15:01:02.485,Люті пташки,200.0
2023-03-10 15:01:02.573,Люті пташки,10.0
2023-03-10 15:01:02.642,Люті пташки,500.0
2023-03-10 15:04:02.728,Люті пташки,5.0
2023-03-10 15:04:02.814,Люті пташки,1500.0
2023-03-10 15:04:02.890,Люті пташки,1000.0
2023-03-10 15:04:02.970,Люті пташки,100.0
2023-03-10 15:08:02.049,Люті пташки,300.0
2023-03-10 15:08:02.123,Люті пташки,100.0
2023-03-10 15:08:02.205,Люті пташки,50.0
2023-03-10 15:08:02.280,Люті пташки,500.0
2023-03-10 15:08:02.358,Люті пташки,100.0
2023-03-10 15:08:02.442,Люті пташки,150.0
2023-03-10 15:12:02.517,Люті пташки,200.0
2023-03-10 15:12:02.598,Люті пташки,100.0
2023-03-10 15:12:02.671,Люті пташки,500.0
2023-03-10 15:16:02.759,Люті пташки,500.0
2023-03-10 15:20:02.828,Люті пташки,50.0
2023-03-10 15:20:02.908,Люті пташки,50.0
2023-03-10 15:20:02.985,Люті пташки,100.0
2023-03-10 15:23:02.072,Люті пташки,300.0
2023-03-10 15:23:02.145,Люті пташки,1000.0
2023-03-10 15:27:02.219,Люті пташки,1000.0
2023-03-10 15:27:02.299,Люті пташки,10.0
2023-03-10 15:27:02.385,Люті пташки,200.0
2023-03-10 15:27:02.458,Люті пташки,200.0
2023-03-10 15:31:02.539,Люті пташки,1000.0
2023-03-10 15:34:02.618,Люті пташки,200.0
2023-03-10 15:34:02.704,Люті пташки,200.0
2023-03-10 15:34:02.772,Люті пташки,600.0
2023-03-10 15:38:02.014,Люті пташки,76.0
2023-03-10 15:38:02.118,Люті пташки,600.0
2023-03-10 15:38:02.853,Люті пташки,500.0
